% Project data log with Unity & Haptic device
% Unity Version :2019.4.32f1
% Windows Version : 10.0.19044.0
% Haptic Plugin Version : PluginVersion=0.9, PluginBuild=Sep 24 2018, OpenHapticsVersion=3.50.0
% Generated By : Datalogger.cs 
% 4/14/2024 8:54:16 PM
% 
% Format Description : 
%   CurrTime    PointerPosX    PointerPosY    PointerPosZ    PointerRotX    PointerRotY    PointerRotZ    PointerRotW       ConePosX       ConePosY       ConePosZ        Started   PathFinished         AllEnd       DistTrav
    3.528000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.529000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.555000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.579000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.601000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.623000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.649000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.650000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.672000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.697000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.726000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.726000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.754000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.787000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.789000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.833000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.834000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.865000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.865000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.898000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.931000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.931000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.960000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.960000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.982000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.006000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.034000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.060000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.062000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.083000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.102000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.121000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.142000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.165000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.191000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.192000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.216000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.238000       0.000000      -6.556317       8.809975       0.936466      -0.278778      -0.061573      -0.203772      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.261000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.283000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.320000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.320000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.356000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.356000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.380000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.399000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.424000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.459000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.459000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.483000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.483000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.503000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.524000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.545000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.565000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.584000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.608000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.635000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.659000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.659000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.686000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.706000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.732000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.756000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.756000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.779000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.803000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.826000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.851000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.874000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.875000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.896000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.925000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.952000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.953000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    4.977000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    5.012000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    5.012000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    5.041000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    5.060000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    5.084000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    5.107000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    5.108000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    5.133000       0.000000      -6.556317       8.809975       0.936697      -0.278478      -0.060884      -0.203325      -3.600000       0.000000       0.000000              0              0              0       0.000000
    5.166000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
    5.166000       0.000000      -6.556317       8.809975       0.936597      -0.278816      -0.061395      -0.203173      -3.600000       0.000000       0.000000              0              0              0       0.000000
